ram_code,brand,name,memory,memory_type,clock
2231,KINGSTON,Kingston Hyperx Impact,8.0,DDR3L,1866
2234,KINGSTON,Kingston Hyperx Impact,16.0,DDR3L,1866
2229,KINGSTON,Kingston Hyperx Impact,4.0,DDR3L,2133
2232,KINGSTON,Kingston Hyperx Impact,8.0,DDR3L,2133
2235,KINGSTON,Kingston Hyperx Impact,16.0,DDR3L,2133
2236,KINGSTON,Kingston Hyperx Impact,4.0,DDR4,2133
2238,KINGSTON,Kingston Hyperx Impact,8.0,DDR4,2133
2243,KINGSTON,Kingston Hyperx Impact,16.0,DDR4,2133
2248,KINGSTON,Kingston Hyperx Impact,32.0,DDR4,2133
2253,KINGSTON,Kingston Hyperx Impact,64.0,DDR4,2133
2237,KINGSTON,Kingston Hyperx Impact,4.0,DDR4,2400
2239,KINGSTON,Kingston Hyperx Impact,8.0,DDR4,2400
2244,KINGSTON,Kingston Hyperx Impact,16.0,DDR4,2400
2249,KINGSTON,Kingston Hyperx Impact,32.0,DDR4,2400
2254,KINGSTON,Kingston Hyperx Impact,64.0,DDR4,2400
2240,KINGSTON,Kingston Hyperx Impact,8.0,DDR4,2666
2245,KINGSTON,Kingston Hyperx Impact,16.0,DDR4,2666
2250,KINGSTON,Kingston Hyperx Impact,32.0,DDR4,2666
2241,KINGSTON,Kingston Hyperx Impact,8.0,DDR4,2933
2246,KINGSTON,Kingston Hyperx Impact,16.0,DDR4,2933
2251,KINGSTON,Kingston Hyperx Impact,32.0,DDR4,2933
2242,KINGSTON,Kingston Hyperx Impact,8.0,DDR4,3200
2247,KINGSTON,Kingston Hyperx Impact,16.0,DDR4,3200
2252,KINGSTON,Kingston Hyperx Impact,32.0,DDR4,3200
2255,KINGSTON,Kingston Hyperx Predator,8.0,DDR3,1600
2264,KINGSTON,Kingston Hyperx Predator,32.0,DDR3,1600
2256,KINGSTON,Kingston Hyperx Predator,8.0,DDR3,1866
2261,KINGSTON,Kingston Hyperx Predator,16.0,DDR3,1866
2265,KINGSTON,Kingston Hyperx Predator,32.0,DDR3,1866
2257,KINGSTON,Kingston Hyperx Predator,8.0,DDR3,2133
2262,KINGSTON,Kingston Hyperx Predator,16.0,DDR3,2133
2266,KINGSTON,Kingston Hyperx Predator,32.0,DDR3,2133
2258,KINGSTON,Kingston Hyperx Predator,8.0,DDR3,2400
2263,KINGSTON,Kingston Hyperx Predator,16.0,DDR3,2400
2267,KINGSTON,Kingston Hyperx Predator,32.0,DDR3,2400
2259,KINGSTON,Kingston Hyperx Predator,8.0,DDR3,2666
2260,KINGSTON,Kingston Hyperx Predator,8.0,DDR3,2800
2272,KINGSTON,Kingston Hyperx Predator,16.0,DDR4,2133
2281,KINGSTON,Kingston Hyperx Predator,32.0,DDR4,2133
2268,KINGSTON,Kingston Hyperx Predator,8.0,DDR4,2400
2273,KINGSTON,Kingston Hyperx Predator,16.0,DDR4,2400
2282,KINGSTON,Kingston Hyperx Predator,32.0,DDR4,2400
2289,KINGSTON,Kingston Hyperx Predator,64.0,DDR4,2400
2269,KINGSTON,Kingston Hyperx Predator,8.0,DDR4,2666
2274,KINGSTON,Kingston Hyperx Predator,16.0,DDR4,2666
2283,KINGSTON,Kingston Hyperx Predator,32.0,DDR4,2666
2290,KINGSTON,Kingston Hyperx Predator,64.0,DDR4,2666
2275,KINGSTON,Kingston Hyperx Predator,16.0,DDR4,2800
2284,KINGSTON,Kingston Hyperx Predator,32.0,DDR4,2800
2291,KINGSTON,Kingston Hyperx Predator,64.0,DDR4,2800
2270,KINGSTON,Kingston Hyperx Predator,8.0,DDR4,3000
2276,KINGSTON,Kingston Hyperx Predator,16.0,DDR4,3000
2285,KINGSTON,Kingston Hyperx Predator,32.0,DDR4,3000
2292,KINGSTON,Kingston Hyperx Predator,64.0,DDR4,3000
2293,KINGSTON,Kingston Hyperx Predator,128.0,DDR4,3000
2271,KINGSTON,Kingston Hyperx Predator,8.0,DDR4,3200
2277,KINGSTON,Kingston Hyperx Predator,16.0,DDR4,3200
2286,KINGSTON,Kingston Hyperx Predator,32.0,DDR4,3200
2278,KINGSTON,Kingston Hyperx Predator,16.0,DDR4,3333
2287,KINGSTON,Kingston Hyperx Predator,32.0,DDR4,3333
2279,KINGSTON,Kingston Hyperx Predator,16.0,DDR4,3600
2288,KINGSTON,Kingston Hyperx Predator,32.0,DDR4,3600
2280,KINGSTON,Kingston Hyperx Predator,16.0,DDR4,4000
2294,KINGSTON,Kingston Hyperx Savage,4.0,DDR3,1600
2298,KINGSTON,Kingston Hyperx Savage,8.0,DDR3,1600
2302,KINGSTON,Kingston Hyperx Savage,16.0,DDR3,1600
2306,KINGSTON,Kingston Hyperx Savage,32.0,DDR3,1600
2295,KINGSTON,Kingston Hyperx Savage,4.0,DDR3,1866
2299,KINGSTON,Kingston Hyperx Savage,8.0,DDR3,1866
2303,KINGSTON,Kingston Hyperx Savage,16.0,DDR3,1866
2307,KINGSTON,Kingston Hyperx Savage,32.0,DDR3,1866
2296,KINGSTON,Kingston Hyperx Savage,4.0,DDR3,2133
2300,KINGSTON,Kingston Hyperx Savage,8.0,DDR3,2133
2304,KINGSTON,Kingston Hyperx Savage,16.0,DDR3,2133
2308,KINGSTON,Kingston Hyperx Savage,32.0,DDR3,2133
2297,KINGSTON,Kingston Hyperx Savage,4.0,DDR3,2400
2301,KINGSTON,Kingston Hyperx Savage,8.0,DDR3,2400
2305,KINGSTON,Kingston Hyperx Savage,16.0,DDR3,2400
2309,KINGSTON,Kingston Hyperx Savage,32.0,DDR3,2400
2310,KINGSTON,Kingston Hyperx Savage,4.0,DDR4,2133
2315,KINGSTON,Kingston Hyperx Savage,8.0,DDR4,2133
2320,KINGSTON,Kingston Hyperx Savage,16.0,DDR4,2133
2325,KINGSTON,Kingston Hyperx Savage,32.0,DDR4,2133
2311,KINGSTON,Kingston Hyperx Savage,4.0,DDR4,2400
2316,KINGSTON,Kingston Hyperx Savage,8.0,DDR4,2400
2321,KINGSTON,Kingston Hyperx Savage,16.0,DDR4,2400
2326,KINGSTON,Kingston Hyperx Savage,32.0,DDR4,2400
2330,KINGSTON,Kingston Hyperx Savage,64.0,DDR4,2400
2312,KINGSTON,Kingston Hyperx Savage,4.0,DDR4,2666
2317,KINGSTON,Kingston Hyperx Savage,8.0,DDR4,2666
2322,KINGSTON,Kingston Hyperx Savage,16.0,DDR4,2666
2327,KINGSTON,Kingston Hyperx Savage,32.0,DDR4,2666
2331,KINGSTON,Kingston Hyperx Savage,64.0,DDR4,2666
2333,KINGSTON,Kingston Hyperx Savage,128.0,DDR4,2666
2313,KINGSTON,Kingston Hyperx Savage,4.0,DDR4,2800
2318,KINGSTON,Kingston Hyperx Savage,8.0,DDR4,2800
2323,KINGSTON,Kingston Hyperx Savage,16.0,DDR4,2800
2328,KINGSTON,Kingston Hyperx Savage,32.0,DDR4,2800
2332,KINGSTON,Kingston Hyperx Savage,64.0,DDR4,2800
2314,KINGSTON,Kingston Hyperx Savage,4.0,DDR4,3000
2319,KINGSTON,Kingston Hyperx Savage,8.0,DDR4,3000
2324,KINGSTON,Kingston Hyperx Savage,16.0,DDR4,3000
2329,KINGSTON,Kingston Hyperx Savage,32.0,DDR4,3000
2334,KINGSTON,Kingston Lovo,4.0,DDR3,1600
2335,KINGSTON,Kingston Lv Xmp 10Th Anniversary,16.0,DDR3,1600
2336,KINGSTON,Kingston Server Premier,4.0,DDR3,1600
2338,KINGSTON,Kingston Server Premier,8.0,DDR3,1600
2337,KINGSTON,Kingston Server Premier,4.0,DDR3,1866
2339,KINGSTON,Kingston Server Premier,8.0,DDR3,1866
2340,KINGSTON,Kingston Server Premier,8.0,DDR4,2400
2342,KINGSTON,Kingston Server Premier,16.0,DDR4,2400
2344,KINGSTON,Kingston Server Premier,32.0,DDR4,2400
2346,KINGSTON,Kingston Server Premier,64.0,DDR4,2400
2341,KINGSTON,Kingston Server Premier,8.0,DDR4,2666
2343,KINGSTON,Kingston Server Premier,16.0,DDR4,2666
2345,KINGSTON,Kingston Server Premier,32.0,DDR4,2666
2347,KINGSTON,Kingston Server Premier,64.0,DDR4,2666
2349,KINGSTON,Kingston T1,8.0,DDR3,1600
2348,KINGSTON,Kingston T1,6.0,DDR3,1866
2350,KINGSTON,Kingston T1,8.0,DDR3,1866
2351,KINGSTON,Kingston T1 Black,8.0,DDR3,1866
2352,KINGSTON,Kingston Value,1.0,DDR2,400
2353,KINGSTON,Kingston Value,2.0,DDR3,1066
2354,KINGSTON,Kingston Value,4.0,DDR3,1066
2356,KINGSTON,Kingston Value,6.0,DDR3,1066
2355,KINGSTON,Kingston Value,4.0,DDR3,1333
2357,KINGSTON,Kingston Value,6.0,DDR3,1333
2358,KINGSTON,Kingston Valueram,0.125,DDR,266
2361,KINGSTON,Kingston Valueram,0.5,DDR,266
2364,KINGSTON,Kingston Valueram,1.0,DDR,266
2359,KINGSTON,Kingston Valueram,0.25,DDR,333
2362,KINGSTON,Kingston Valueram,0.5,DDR,333
2365,KINGSTON,Kingston Valueram,1.0,DDR,333
2360,KINGSTON,Kingston Valueram,0.25,DDR,400
2363,KINGSTON,Kingston Valueram,0.5,DDR,400
2366,KINGSTON,Kingston Valueram,1.0,DDR,400
2367,KINGSTON,Kingston Valueram,2.0,DDR,400
2368,KINGSTON,Kingston Valueram,0.25,DDR2,400
2370,KINGSTON,Kingston Valueram,0.5,DDR2,400
2374,KINGSTON,Kingston Valueram,1.0,DDR2,400
2378,KINGSTON,Kingston Valueram,2.0,DDR2,400
2382,KINGSTON,Kingston Valueram,4.0,DDR2,400
2385,KINGSTON,Kingston Valueram,8.0,DDR2,400
2369,KINGSTON,Kingston Valueram,0.25,DDR2,533
2371,KINGSTON,Kingston Valueram,0.5,DDR2,533
2375,KINGSTON,Kingston Valueram,1.0,DDR2,533
2379,KINGSTON,Kingston Valueram,2.0,DDR2,533
2372,KINGSTON,Kingston Valueram,0.5,DDR2,667
2376,KINGSTON,Kingston Valueram,1.0,DDR2,667
2380,KINGSTON,Kingston Valueram,2.0,DDR2,667
2383,KINGSTON,Kingston Valueram,4.0,DDR2,667
2386,KINGSTON,Kingston Valueram,8.0,DDR2,667
2388,KINGSTON,Kingston Valueram,16.0,DDR2,667
2373,KINGSTON,Kingston Valueram,0.5,DDR2,800
2377,KINGSTON,Kingston Valueram,1.0,DDR2,800
2381,KINGSTON,Kingston Valueram,2.0,DDR2,800
2384,KINGSTON,Kingston Valueram,4.0,DDR2,800
2387,KINGSTON,Kingston Valueram,8.0,DDR2,800
2389,KINGSTON,Kingston Valueram,1.0,DDR3,1066
2391,KINGSTON,Kingston Valueram,2.0,DDR3,1066
2395,KINGSTON,Kingston Valueram,4.0,DDR3,1066
2399,KINGSTON,Kingston Valueram,6.0,DDR3,1066
2401,KINGSTON,Kingston Valueram,8.0,DDR3,1066
2390,KINGSTON,Kingston Valueram,1.0,DDR3,1333
2392,KINGSTON,Kingston Valueram,2.0,DDR3,1333
2394,KINGSTON,Kingston Valueram,3.0,DDR3,1333
2396,KINGSTON,Kingston Valueram,4.0,DDR3,1333
2400,KINGSTON,Kingston Valueram,6.0,DDR3,1333
2402,KINGSTON,Kingston Valueram,8.0,DDR3,1333
2405,KINGSTON,Kingston Valueram,12.0,DDR3,1333
2408,KINGSTON,Kingston Valueram,16.0,DDR3,1333
2411,KINGSTON,Kingston Valueram,24.0,DDR3,1333
2414,KINGSTON,Kingston Valueram,32.0,DDR3,1333
2417,KINGSTON,Kingston Valueram,48.0,DDR3,1333
2420,KINGSTON,Kingston Valueram,64.0,DDR3,1333
2423,KINGSTON,Kingston Valueram,128.0,DDR3,1333
2393,KINGSTON,Kingston Valueram,2.0,DDR3,1600
2397,KINGSTON,Kingston Valueram,4.0,DDR3,1600
2403,KINGSTON,Kingston Valueram,8.0,DDR3,1600
2406,KINGSTON,Kingston Valueram,12.0,DDR3,1600
2409,KINGSTON,Kingston Valueram,16.0,DDR3,1600
2412,KINGSTON,Kingston Valueram,24.0,DDR3,1600
2415,KINGSTON,Kingston Valueram,32.0,DDR3,1600
2418,KINGSTON,Kingston Valueram,48.0,DDR3,1600
2421,KINGSTON,Kingston Valueram,64.0,DDR3,1600
2398,KINGSTON,Kingston Valueram,4.0,DDR3,1866
2404,KINGSTON,Kingston Valueram,8.0,DDR3,1866
2407,KINGSTON,Kingston Valueram,12.0,DDR3,1866
2410,KINGSTON,Kingston Valueram,16.0,DDR3,1866
2413,KINGSTON,Kingston Valueram,24.0,DDR3,1866
2416,KINGSTON,Kingston Valueram,32.0,DDR3,1866
2419,KINGSTON,Kingston Valueram,48.0,DDR3,1866
2422,KINGSTON,Kingston Valueram,64.0,DDR3,1866
2424,KINGSTON,Kingston Valueram,2.0,DDR3L,1333
2426,KINGSTON,Kingston Valueram,4.0,DDR3L,1333
2428,KINGSTON,Kingston Valueram,8.0,DDR3L,1333
2430,KINGSTON,Kingston Valueram,12.0,DDR3L,1333
2432,KINGSTON,Kingston Valueram,16.0,DDR3L,1333
2434,KINGSTON,Kingston Valueram,32.0,DDR3L,1333
2436,KINGSTON,Kingston Valueram,48.0,DDR3L,1333
2438,KINGSTON,Kingston Valueram,64.0,DDR3L,1333
2425,KINGSTON,Kingston Valueram,2.0,DDR3L,1600
2427,KINGSTON,Kingston Valueram,4.0,DDR3L,1600
2429,KINGSTON,Kingston Valueram,8.0,DDR3L,1600
2431,KINGSTON,Kingston Valueram,12.0,DDR3L,1600
2433,KINGSTON,Kingston Valueram,16.0,DDR3L,1600
2435,KINGSTON,Kingston Valueram,32.0,DDR3L,1600
2437,KINGSTON,Kingston Valueram,48.0,DDR3L,1600
2439,KINGSTON,Kingston Valueram,64.0,DDR3L,1600
2440,KINGSTON,Kingston Valueram,4.0,DDR4,2133
2442,KINGSTON,Kingston Valueram,8.0,DDR4,2133
2445,KINGSTON,Kingston Valueram,16.0,DDR4,2133
2448,KINGSTON,Kingston Valueram,32.0,DDR4,2133
2450,KINGSTON,Kingston Valueram,64.0,DDR4,2133
2452,KINGSTON,Kingston Valueram,128.0,DDR4,2133
2441,KINGSTON,Kingston Valueram,4.0,DDR4,2400
2443,KINGSTON,Kingston Valueram,8.0,DDR4,2400
2446,KINGSTON,Kingston Valueram,16.0,DDR4,2400
2449,KINGSTON,Kingston Valueram,32.0,DDR4,2400
2451,KINGSTON,Kingston Valueram,64.0,DDR4,2400
2453,KINGSTON,Kingston Valueram,128.0,DDR4,2400
2444,KINGSTON,Kingston Valueram,8.0,DDR4,2666
2447,KINGSTON,Kingston Valueram,16.0,DDR4,2666
2454,KINGSTON,Kingston Valueram,0.125,SDR,100
2455,KINGSTON,Kingston Valueram,0.125,SDR,133
2456,KINGSTON,Kingston Valueram,0.25,SDR,133
2457,KINGSTON,Kingston Valueram,0.5,SDR,133
2458,KINGSTON,Kingston Valueram Bulk,2.0,DDR3,1333
2459,KINGSTON,Kingston Valueram Bulk,8.0,DDR3,1600
2460,KINGSTON,Kingston Valueram Bulk,8.0,DDR4,2133
2461,KINGSTON,Kingston Valueram Bulk,16.0,DDR4,2133
2462,KINGSTON,Kingston Valueram Elpida,4.0,DDR3L,1600
2463,KINGSTON,Kingston Valueram Fb-,2.0,DDR2,667
2464,KINGSTON,Kingston Valueram Fb-,4.0,DDR2,667
2465,KINGSTON,Kingston Valueram Fb-,8.0,DDR2,667
2466,KINGSTON,Kingston Valueram Hynix,4.0,DDR2,800
2467,KINGSTON,Kingston Valueram Hynix,4.0,DDR3,1333
2468,KINGSTON,Kingston Valueram Hynix,4.0,DDR3,1600
2469,KINGSTON,Kingston Valueram Hynix,8.0,DDR3,1600
2470,KINGSTON,Kingston Valueram Hynix,16.0,DDR3,1600
2471,KINGSTON,Kingston Valueram Hynix,8.0,DDR3L,1333
2473,KINGSTON,Kingston Valueram Hynix,16.0,DDR3L,1333
2472,KINGSTON,Kingston Valueram Hynix,8.0,DDR3L,1600
2474,KINGSTON,Kingston Valueram Hynix A-Die,4.0,DDR4,2133
2475,KINGSTON,Kingston Valueram Hynix B-Die,8.0,DDR3L,1600
2476,KINGSTON,Kingston Valueram Hynix B-Die,16.0,DDR3L,1600
2477,KINGSTON,Kingston Valueram Intel,1.0,DDR2,667
2479,KINGSTON,Kingston Valueram Intel,3.0,DDR3,1066
2478,KINGSTON,Kingston Valueram Intel,2.0,DDR3,1333
2480,KINGSTON,Kingston Valueram Intel,4.0,DDR3,1333
2481,KINGSTON,Kingston Valueram Intel,4.0,DDR3,1600
2482,KINGSTON,Kingston Valueram Intel,8.0,DDR3,1600
2483,KINGSTON,Kingston Valueram Intel,16.0,DDR3,1600
2484,KINGSTON,Kingston Valueram Intel,32.0,DDR3,1600
2486,KINGSTON,Kingston Valueram Intel,48.0,DDR3,1600
2487,KINGSTON,Kingston Valueram Intel,64.0,DDR3,1600
2485,KINGSTON,Kingston Valueram Intel,32.0,DDR3,1866
2492,KINGSTON,Kingston Valueram Intel,64.0,DDR3L,1333
2488,KINGSTON,Kingston Valueram Intel,4.0,DDR3L,1600
2489,KINGSTON,Kingston Valueram Intel,8.0,DDR3L,1600
2490,KINGSTON,Kingston Valueram Intel,24.0,DDR3L,1600
2491,KINGSTON,Kingston Valueram Intel,32.0,DDR3L,1600
2494,KINGSTON,Kingston Valueram Intel,8.0,DDR4,2133
2496,KINGSTON,Kingston Valueram Intel,16.0,DDR4,2133
2498,KINGSTON,Kingston Valueram Intel,32.0,DDR4,2133
2500,KINGSTON,Kingston Valueram Intel,64.0,DDR4,2133
2493,KINGSTON,Kingston Valueram Intel,4.0,DDR4,2400
2495,KINGSTON,Kingston Valueram Intel,8.0,DDR4,2400
2497,KINGSTON,Kingston Valueram Intel,16.0,DDR4,2400
2499,KINGSTON,Kingston Valueram Intel,32.0,DDR4,2400
2501,KINGSTON,Kingston Valueram Intel,64.0,DDR4,2400
2502,KINGSTON,Kingston Valueram Intel,128.0,DDR4,2400
2503,KINGSTON,Kingston Valueram Intel Lr,32.0,DDR3L,1333
2504,KINGSTON,Kingston Valueram Intel Lr,32.0,DDR4,2400
2505,KINGSTON,Kingston Valueram Intel Lr,128.0,DDR4,2400
2506,KINGSTON,Kingston Valueram Lr,32.0,DDR3,1866
2507,KINGSTON,Kingston Valueram Lr,32.0,DDR3L,1333
2508,KINGSTON,Kingston Valueram Lr,32.0,DDR4,2133
2509,KINGSTON,Kingston Valueram Lr,32.0,DDR4,2400
2510,KINGSTON,Kingston Valueram Lr,64.0,DDR4,2400
2511,KINGSTON,Kingston Valueram Lr,128.0,DDR4,2400
2513,KINGSTON,Kingston Valueram Server Premier,8.0,DDR3,1600
2514,KINGSTON,Kingston Valueram Server Premier,16.0,DDR3,1600
2512,KINGSTON,Kingston Valueram Server Premier,4.0,DDR3,1866
2515,KINGSTON,Kingston Valueram Server Premier,4.0,DDR3L,1600
2516,KINGSTON,Kingston Valueram Server Premier,8.0,DDR3L,1600
2517,KINGSTON,Kingston Valueram Server Premier,16.0,DDR3L,1600
2518,KINGSTON,Kingston Valueram Server Premier,4.0,DDR4,2400
2519,KINGSTON,Kingston Valueram Server Premier,8.0,DDR4,2400
2520,KINGSTON,Kingston Valueram Server Premier,16.0,DDR4,2400
2521,KINGSTON,Kingston Valueram Server Premier,32.0,DDR4,2400
2522,KINGSTON,Kingston Valueram Server Premier Vlp,8.0,DDR4,2400
2523,KINGSTON,Kingston Valueram Server Premier Vlp,16.0,DDR4,2400
2524,KINGSTON,Kingston Valueram Ts,2.0,DDR3,1333
2525,KINGSTON,Kingston Valueram Ts,4.0,DDR3,1600
2526,KINGSTON,Kingston Valueram Vlp,0.5,DDR,266
2527,KINGSTON,Kingston Valueram Vlp,1.0,DDR,333
2528,KINGSTON,Kingston Valueram Vlp,1.0,DDR,400
2529,KINGSTON,Kingston Valueram Vlp,1.0,DDR2,667
2530,KINGSTON,Kingston Valueram Vlp,8.0,DDR3,1333
2531,KINGSTON,Kingston Valueram Vlp,8.0,DDR3,1600
2533,KINGSTON,Kingston Valueram Vlp,8.0,DDR3L,1333
2535,KINGSTON,Kingston Valueram Vlp,16.0,DDR3L,1333
2532,KINGSTON,Kingston Valueram Vlp,4.0,DDR3L,1600
2534,KINGSTON,Kingston Valueram Vlp,8.0,DDR3L,1600
2536,KINGSTON,Kingston Valueram Vlp,16.0,DDR3L,1600
2537,KINGSTON,Kingston Xmp 10Th Anniversary,8.0,DDR3,1600
2539,KINGSTON,Kingston Xmp 10Th Anniversary,16.0,DDR3,1600
2543,KINGSTON,Kingston Xmp 10Th Anniversary,32.0,DDR3,1600
2538,KINGSTON,Kingston Xmp 10Th Anniversary,8.0,DDR3,1866
2540,KINGSTON,Kingston Xmp 10Th Anniversary,16.0,DDR3,1866
2541,KINGSTON,Kingston Xmp 10Th Anniversary,16.0,DDR3,2133
2542,KINGSTON,Kingston Xmp 10Th Anniversary,16.0,DDR3,2400
2544,KINGSTON,Kingston Xmp Black,4.0,DDR3,1600
2545,KINGSTON,Kingston Xmp Blu Red,4.0,DDR3,1600
2546,KINGSTON,Kingston Xmp Blu Red,8.0,DDR3,1600
2547,KINGSTON,Kingston Xmp Blu Red,16.0,DDR3,1600
2548,KLEVV,Klevv Cras,16.0,DDR4,2133
2552,KLEVV,Klevv Cras,32.0,DDR4,2133
2549,KLEVV,Klevv Cras,16.0,DDR4,2666
2553,KLEVV,Klevv Cras,32.0,DDR4,2666
2550,KLEVV,Klevv Cras,16.0,DDR4,2800
2554,KLEVV,Klevv Cras,32.0,DDR4,2800
2551,KLEVV,Klevv Cras,16.0,DDR4,3000
2555,KLEVV,Klevv Cras Red,16.0,DDR4,3200
2556,KLEVV,Klevv Cras Red,32.0,DDR4,3200
2557,KLEVV,Klevv Cras Red Led,16.0,DDR4,3200
2558,KLEVV,Klevv Fit,8.0,DDR3,1600
2559,KLEVV,Klevv Fit Faker Edition,8.0,DDR3,1600
2560,KLEVV,Klevv Genuine,8.0,DDR3,1600
2567,KLEVV,Klevv Genuine,16.0,DDR3,1600
2574,KLEVV,Klevv Genuine,32.0,DDR3,1600
2561,KLEVV,Klevv Genuine,8.0,DDR3,1866
2568,KLEVV,Klevv Genuine,16.0,DDR3,1866
2575,KLEVV,Klevv Genuine,32.0,DDR3,1866
2562,KLEVV,Klevv Genuine,8.0,DDR3,2133
2569,KLEVV,Klevv Genuine,16.0,DDR3,2133
2576,KLEVV,Klevv Genuine,32.0,DDR3,2133
2563,KLEVV,Klevv Genuine,8.0,DDR3,2400
2570,KLEVV,Klevv Genuine,16.0,DDR3,2400
2577,KLEVV,Klevv Genuine,32.0,DDR3,2400
2564,KLEVV,Klevv Genuine,8.0,DDR3,2666
2571,KLEVV,Klevv Genuine,16.0,DDR3,2666
2578,KLEVV,Klevv Genuine,32.0,DDR3,2666
2565,KLEVV,Klevv Genuine,8.0,DDR3,2800
2572,KLEVV,Klevv Genuine,16.0,DDR3,2800
2566,KLEVV,Klevv Genuine,8.0,DDR3,2933
2573,KLEVV,Klevv Genuine,16.0,DDR3,2933
2579,KLEVV,Klevv Genuine Led,8.0,DDR3,2400
2580,KLEVV,Klevv Genuine Led,8.0,DDR3,2666
2581,KLEVV,Klevv Genuine Led,8.0,DDR3,2800
2582,KLEVV,Klevv Neo,8.0,DDR3,1600
2586,KLEVV,Klevv Neo,16.0,DDR3,1600
2590,KLEVV,Klevv Neo,32.0,DDR3,1600
2583,KLEVV,Klevv Neo,8.0,DDR3,1866
2587,KLEVV,Klevv Neo,16.0,DDR3,1866
2591,KLEVV,Klevv Neo,32.0,DDR3,1866
2584,KLEVV,Klevv Neo,8.0,DDR3,2133
2588,KLEVV,Klevv Neo,16.0,DDR3,2133
2585,KLEVV,Klevv Neo,8.0,DDR3,2400
2589,KLEVV,Klevv Neo,16.0,DDR3,2400
2592,KLEVV,Klevv Neo,32.0,DDR3,2400
2593,KLEVV,Klevv Urbane,8.0,DDR3,1600
2600,KLEVV,Klevv Urbane,16.0,DDR3,1600
2607,KLEVV,Klevv Urbane,32.0,DDR3,1600
2594,KLEVV,Klevv Urbane,8.0,DDR3,1866
2601,KLEVV,Klevv Urbane,16.0,DDR3,1866
2608,KLEVV,Klevv Urbane,32.0,DDR3,1866
2595,KLEVV,Klevv Urbane,8.0,DDR3,2133
2602,KLEVV,Klevv Urbane,16.0,DDR3,2133
2596,KLEVV,Klevv Urbane,8.0,DDR3,2400
2603,KLEVV,Klevv Urbane,16.0,DDR3,2400
2609,KLEVV,Klevv Urbane,32.0,DDR3,2400
2597,KLEVV,Klevv Urbane,8.0,DDR3,2666
2604,KLEVV,Klevv Urbane,16.0,DDR3,2666
2610,KLEVV,Klevv Urbane,32.0,DDR3,2666
2598,KLEVV,Klevv Urbane,8.0,DDR3,2800
2605,KLEVV,Klevv Urbane,16.0,DDR3,2800
2599,KLEVV,Klevv Urbane,8.0,DDR3,2933
2606,KLEVV,Klevv Urbane,16.0,DDR3,2933
2611,LEXAR,Lexar,8.0,DDR3,1600
2612,MDT,Mdt,0.5,DDR,400
2613,MICRON,Micron,1.0,DDR2,400
2614,MICRON,Micron,2.0,DDR2,667
2615,MICRON,Micron,8.0,DDR2,667
2616,MICRON,Micron,1.0,DDR3,1066
2621,MICRON,Micron,8.0,DDR3,1066
2618,MICRON,Micron,4.0,DDR3,1333
2624,MICRON,Micron,32.0,DDR3,1333
2617,MICRON,Micron,2.0,DDR3,1600
2619,MICRON,Micron,4.0,DDR3,1600
2623,MICRON,Micron,16.0,DDR3,1600
2620,MICRON,Micron,4.0,DDR3,1866
2622,MICRON,Micron,8.0,DDR3,1866
2626,MICRON,Micron,8.0,DDR3L,1600
2625,MICRON,Micron,4.0,DDR3L,1866
2627,MICRON,Micron,4.0,DDR4,2133
2630,MICRON,Micron,8.0,DDR4,2133
2633,MICRON,Micron,16.0,DDR4,2133
2628,MICRON,Micron,4.0,DDR4,2400
2631,MICRON,Micron,8.0,DDR4,2400
2634,MICRON,Micron,16.0,DDR4,2400
2635,MICRON,Micron,64.0,DDR4,2400
2629,MICRON,Micron,4.0,DDR4,2666
2632,MICRON,Micron,8.0,DDR4,2666
2636,MICRON,Micron,64.0,DDR4,2666
2637,MICRON,Micron Server,1.0,DDR2,800
2638,MICRON,Micron Server,2.0,DDR3,1066
2639,MICRON,Micron Server,4.0,DDR3,1333
2640,MICRON,Micron Server,8.0,DDR3,1333
2641,MUSHKIN,Mushkin,1.0,DDR,333
2642,MUSHKIN,Mushkin,1.0,DDR,400
2643,MUSHKIN,Mushkin,1.0,DDR2,533
2644,MUSHKIN,Mushkin,2.0,DDR2,667
2645,MUSHKIN,Mushkin,4.0,DDR2,667
2647,MUSHKIN,Mushkin,8.0,DDR2,667
2646,MUSHKIN,Mushkin,4.0,DDR2,800
2648,MUSHKIN,Mushkin,2.0,DDR3,1066
2650,MUSHKIN,Mushkin,4.0,DDR3,1066
2652,MUSHKIN,Mushkin,8.0,DDR3,1066
2649,MUSHKIN,Mushkin,2.0,DDR3,1333
2651,MUSHKIN,Mushkin,4.0,DDR3,1333
2653,MUSHKIN,Mushkin,8.0,DDR3,1333
2655,MUSHKIN,Mushkin,16.0,DDR3,1333
2657,MUSHKIN,Mushkin,32.0,DDR3,1333
2659,MUSHKIN,Mushkin,64.0,DDR3,1333
2654,MUSHKIN,Mushkin,8.0,DDR3,1600
2656,MUSHKIN,Mushkin,16.0,DDR3,1866
2658,MUSHKIN,Mushkin,32.0,DDR3,1866
2660,MUSHKIN,Mushkin,64.0,DDR3,1866
2661,MUSHKIN,Mushkin,32.0,DDR4,2666
2662,MUSHKIN,Mushkin Blackline,4.0,DDR3,1333
2664,MUSHKIN,Mushkin Blackline,6.0,DDR3,1333
2663,MUSHKIN,Mushkin Blackline,4.0,DDR3,1600
2665,MUSHKIN,Mushkin Blackline,6.0,DDR3,1600
